state,vegetable,fork-ranger-name,January,February,March,April,May,June,July,August,September,October,November,December
texas,peaches,Peach,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,,,
texas,peanuts,X,,,,,,,,,Starting Now,Last Chance,,
texas,pears,Pear,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,
texas,peas,Peas,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance
texas,pecans,X,Last Chance,,,,,,,,,Starting Now,Prime Time,Prime Time
texas,peppers,Bell pepper,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance
texas,persimmons,Persimmon,,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,
texas,pigeon-peas,X,,,,,,,,,Starting Now,Prime Time,Last Chance,
texas,plums,Plum,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,,
texas,pomegranates,Pomegranate,,,,,,,,,,Starting Now,Prime Time,Last Chance
texas,potatoes,Potato,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,,
texas,pummelo,X,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,,,,Starting Now,Prime Time,Prime Time
texas,pumpkin,Pumpkin,,,,,,,,,Starting Now,Prime Time,Last Chance,
texas,purslane,Purslane,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time
texas,quince,Quince,,,,,,,,,,Starting Now,Last Chance,
texas,radicchio,Radicchio,,,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance
texas,rapini,Rapini,Prime Time,Last Chance,,,Starting Now,Last Chance,,,,Starting Now,Prime Time,Prime Time
texas,raspberries,Raspberry,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
texas,rosemary,X,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time
texas,sage,X,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time
texas,salsify,Salsify,Prime Time,Last Chance,,,,,,,,Starting Now,Prime Time,Prime Time
texas,shallots,Shallots,,Starting Now,Last Chance,,,Starting Now,Last Chance,,,,,
texas,shell-beans,X,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance
texas,sorrel,X,Prime Time,Prime Time,Prime Time,Last Chance,,,,,,,Starting Now,Prime Time
texas,spinach,Spinach,Prime Time,Prime Time,Prime Time,Last Chance,,,,,,,Starting Now,Prime Time
texas,sprouts,X,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time
texas,strawberries,Strawberry,,Starting Now,Prime Time,Last Chance,,,,,,,,
texas,summer-squash,Zucchini,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
texas,sunchokes,Jerusalem artichoke,Starting Now,Last Chance,,,Starting Now,Prime Time,Last Chance,,,,,
texas,sweet-potatoes,Sweet potato,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time
texas,tangerines,X,Prime Time,Prime Time,Prime Time,Last Chance,,,,,Starting Now,Prime Time,Prime Time,Prime Time
texas,tarragon,X,,,,Starting Now,Prime Time,Last Chance,,,,,,
texas,thyme,X,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
texas,tomatillos,X,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
texas,tomatoes,Tomato,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
texas,turnips,Turnip,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time
texas,watercress,X,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,,,
texas,watermelon,Watermelon,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
texas,winter-squash,Pumpkin,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
texas,zucchini,Zucchini,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
utah,apples,Apple,,,,,,,,,Starting Now,Prime Time,Last Chance,
utah,apricots,Abricot,,,,,,,Starting Now,Prime Time,Last Chance,,,
utah,arugula,Rocket,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
utah,asian-pears,Asian pears,,,,,,,,Starting Now,Last Chance,,,
utah,asparagus,Asparagus,,,,,Starting Now,Last Chance,,,,,,
utah,basil,X,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,
utah,beets,Beetroot,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,
utah,black-eyed-peas,X,,,,,,Starting Now,Prime Time,Last Chance,,,,
utah,blackberries,Blackberry,,,,,,,,Starting Now,Last Chance,,,
utah,blueberries,Blueberry,,,,,,Starting Now,Prime Time,Last Chance,,,,
utah,bok-choy,Bok choy,,,,,,,,Starting Now,Prime Time,Last Chance,,
utah,boysenberries,Boysenberry,,,,,,Starting Now,Last Chance,,,,,
utah,brambles,X,,,,,,,,Starting Now,Last Chance,,,
utah,broccoli,Broccoli,,,,,,Starting Now,Prime Time,Last Chance,,,,
utah,brussels-sprouts,Brussels sprouts,,,,,,,,,Prime Time,,,
utah,cabbage,White cabbage,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
utah,cantaloupe,Cantaloupe,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
utah,cardoons,Cardoons,,,,,,,,,,Starting Now,Prime Time,Last Chance
utah,carrots,Carrot,,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,
utah,cauliflower,Cauliflower,,,,,,,,Starting Now,Prime Time,Last Chance,,
utah,celery,Celery,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
utah,celery-root,Celeriac,,,,,,,,,Starting Now,Last Chance,,
utah,chard,Chard,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
utah,cherries,Cherry,,,,,,Starting Now,Prime Time,Last Chance,,,,
utah,chicories,Chicory,,,,,,,,,Starting Now,Prime Time,Last Chance,
utah,chili-peppers,X,,,,,,,,Starting Now,Prime Time,Last Chance,,
utah,chives,X,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,cilantro,X,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,collard-greens,Collard greens,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,corn,Corn,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
utah,cucumbers,Cucumber,,,,,,,Starting Now,Prime Time,Last Chance,,,
utah,eggplant,Aubergine,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
utah,endive,Endive,,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,
utah,fava-beans,X,,,,,Prime Time,,,,,,,
utah,fennel,Fennel,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,
utah,garlic,X,,,,,,,Starting Now,Prime Time,Last Chance,,,
utah,garlic-scapes,X,,,,,Starting Now,Last Chance,,,,,,
utah,gooseberries,Gooseberry,,,,,,,Starting Now,Last Chance,,,,
utah,grapes,Grapes,,,,,,,,Starting Now,Last Chance,,,
utah,green-beans,Green bean,,,,,,,Starting Now,Prime Time,Last Chance,,,
utah,green-onions,Green onion,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,ground-cherries,X,,,,,,,Starting Now,Prime Time,Last Chance,,,
utah,horseradish,Horseradish,Prime Time,Prime Time,Prime Time,Last Chance,,,,,,Starting Now,Prime Time,Prime Time
utah,kale,Kale,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
utah,kohlrabi,Kohlrabi,,,,,,,Starting Now,Prime Time,Last Chance,,,
utah,lamb's-quarters,X,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,lavender,X,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
utah,leeks,Leek,Prime Time,Prime Time,Last Chance,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time
utah,lettuce,Lettuce,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
utah,lima-beans,X,,,,,,,,,Prime Time,,,
utah,melons,Melon,,,,,,,,Starting Now,Last Chance,,,
utah,mint,X,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,morels,X,,,,Starting Now,Prime Time,Last Chance,,,,,,
utah,mushrooms,X,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
utah,mustard-greens,X,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
utah,nectarines,Nectarine,,,,,,,Starting Now,Last Chance,,,,
utah,nettles,X,,,,Starting Now,Prime Time,Last Chance,,,,,,
utah,nopales,X,,,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance
utah,onions,Onion,Prime Time,Prime Time,Last Chance,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time
utah,oregano,X,,,,,,,,Starting Now,Last Chance,,,
utah,parsley,X,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,parsnips,Parsnip,,,,,,,,,Starting Now,Prime Time,Last Chance,
utah,pea-shoots,X,,,Starting Now,Prime Time,Last Chance,,,,,,,
utah,peaches,Peach,,,,,,,Starting Now,Prime Time,Last Chance,,,
utah,pears,Pear,,,,,,,Starting Now,Last Chance,,,,
utah,peas,Peas,,,,,,Starting Now,Last Chance,,,,,
utah,peppers,Bell pepper,,,,,,,,Starting Now,Prime Time,Last Chance,,
utah,plums,Plum,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
utah,potatoes,Potato,,,,,,,,,Starting Now,Last Chance,,
utah,pumpkin,Pumpkin,,,,,,,,,,Prime Time,,
utah,purslane,Purslane,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,quince,Quince,,,,,,,,,,Starting Now,Last Chance,
utah,radicchio,Radicchio,,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,
utah,radishes,Radish,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
utah,rapini,Rapini,,,,,,,,,Starting Now,Last Chance,,
utah,raspberries,Raspberry,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,
utah,rhubarb,Rhubarb,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,,
utah,rosemary,X,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
utah,rutabaga,Swede,,,,,,,,,,Starting Now,Last Chance,
utah,sage,X,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,salsify,Salsify,Last Chance,,,,,,,,,Starting Now,Prime Time,Prime Time
utah,shallots,Shallots,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
utah,shell-beans,X,,,,,,,,,Prime Time,,,
utah,snap-peas,Sugar snaps,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,,,,
utah,snow-peas,Snow peas,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,,,,
utah,sorrel,X,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,spinach,Spinach,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,sprouts,X,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time
utah,strawberries,Strawberry,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
utah,summer-squash,Zucchini,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
utah,sunchokes,Jerusalem artichoke,Starting Now,Last Chance,,,,Starting Now,Prime Time,Last Chance,,,,
utah,sweet-potatoes,Sweet potato,,,,,,,,,Starting Now,Last Chance,,
utah,tarragon,X,,,,Starting Now,Prime Time,Last Chance,,,,,,
utah,thyme,X,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
utah,tomatillos,X,,,,,,,Starting Now,Prime Time,Last Chance,,,
utah,tomatoes,Tomato,,,,,,,Starting Now,Prime Time,Last Chance,,,
utah,turnips,Turnip,,,,,,,,,,Starting Now,Prime Time,Last Chance
utah,watercress,X,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,,,
utah,watermelon,Watermelon,,,,,,,,,Starting Now,Last Chance,,
utah,winter-squash,Pumpkin,,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance
utah,zucchini,Zucchini,,,,,,,,Starting Now,Prime Time,Last Chance,,
vermont,apples,Apple,,,,,,,Starting Now,Prime Time,Last Chance,,,
vermont,apricots,Abricot,,,,,,,Starting Now,Last Chance,,,,
vermont,arugula,Rocket,,,,Starting Now,Prime Time,Last Chance,,,Starting Now,Prime Time,Last Chance,
vermont,asian-pears,Asian pears,,,,,,,,Starting Now,Prime Time,Last Chance,,
vermont,asparagus,Asparagus,,,,,Starting Now,Last Chance,,,,,,
vermont,basil,X,,,,,,,Starting Now,Prime Time,Last Chance,,,
vermont,beets,Beetroot,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,black-eyed-peas,X,,,,,,Starting Now,Last Chance,,,,,
vermont,blackberries,Blackberry,,,,,,,,Starting Now,Last Chance,,,
vermont,blueberries,Blueberry,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,bok-choy,Bok choy,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,boysenberries,Boysenberry,,,,,,Starting Now,Last Chance,,,,,
vermont,brambles,X,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,
vermont,broccoli,Broccoli,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,brussels-sprouts,Brussels sprouts,,,,,,,,,Starting Now,Prime Time,Last Chance,
vermont,cabbage,White cabbage,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,cantaloupe,Cantaloupe,,,,,,,Starting Now,Prime Time,Last Chance,,,
vermont,cardoons,Cardoons,,,,,,,,,,Starting Now,Prime Time,Last Chance
vermont,carrots,Carrot,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,cauliflower,Cauliflower,,,,,,,Starting Now,Last Chance,,Starting Now,Last Chance,
vermont,celery,Celery,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,celery-root,Celeriac,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,chard,Chard,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,cherries,Cherry,,,,,,Starting Now,Last Chance,,,,,
vermont,chicories,Chicory,,,,,,,,,Starting Now,Prime Time,Last Chance,
vermont,chili-peppers,X,,,,,,,Starting Now,Prime Time,Last Chance,,,
vermont,chives,X,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,cilantro,X,,,,Starting Now,Last Chance,,,,Starting Now,Prime Time,Last Chance,
vermont,collard-greens,Collard greens,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,corn,Corn,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,cranberries,X,,,,,,,,,,Starting Now,Last Chance,
vermont,cucumbers,Cucumber,,,,,,,,Starting Now,Prime Time,Last Chance,,
vermont,eggplant,Aubergine,,,,,,,,Starting Now,Prime Time,Last Chance,,
vermont,endive,Endive,,,,,,,,,Starting Now,Prime Time,Last Chance,
vermont,fiddleheads,X,,,,Starting Now,Last Chance,,,,,,,
vermont,garlic,X,,,,,,,,Starting Now,Prime Time,Last Chance,,
vermont,garlic-scapes,X,,,,,Starting Now,Last Chance,,,,,,
vermont,gooseberries,Gooseberry,,,,,,,Starting Now,Last Chance,,,,
vermont,grapes,Grapes,,,,,,,,,Starting Now,Last Chance,,
vermont,green-beans,Green bean,,,,,,,Starting Now,Prime Time,Last Chance,,,
vermont,green-onions,Green onion,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,ground-cherries,X,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,horseradish,Horseradish,Prime Time,Prime Time,Prime Time,Last Chance,,,,,,Starting Now,Prime Time,Prime Time
vermont,kale,Kale,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,kohlrabi,Kohlrabi,,,,,,Starting Now,Last Chance,,Starting Now,Last Chance,,
vermont,lamb's-quarters,X,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,lavender,X,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,leeks,Leek,,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,
vermont,lettuce,Lettuce,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,lima-beans,X,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,melons,Melon,,,,,,,,Starting Now,Last Chance,,,
vermont,mint,X,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,morels,X,,,Starting Now,Prime Time,Last Chance,,,,,,,
vermont,mushrooms,X,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time
vermont,mustard-greens,X,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,nectarines,Nectarine,,,,,,,Starting Now,Last Chance,,,,
vermont,nettles,X,,,Starting Now,Prime Time,Last Chance,,,,,,,
vermont,onions,Onion,,,,,,,,Starting Now,Prime Time,Last Chance,,
vermont,oregano,X,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,parsley,X,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,parsnips,Parsnip,,,,,,,,,,Starting Now,Last Chance,
vermont,pea-shoots,X,,,,,Starting Now,Last Chance,,,,,,
vermont,pears,Pear,,,,,,,,Starting Now,Prime Time,Last Chance,,
vermont,peas,Peas,,,,,,Starting Now,Prime Time,Last Chance,,,,
vermont,peppers,Bell pepper,,,,,,,,Starting Now,Prime Time,Last Chance,,
vermont,plums,Plum,,,,,,,,Starting Now,Last Chance,,,
vermont,potatoes,Potato,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,pumpkin,Pumpkin,,,,,,,,,Starting Now,Last Chance,,
vermont,purslane,Purslane,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,quince,Quince,,,,,,,,,,Starting Now,Last Chance,
vermont,radicchio,Radicchio,,,,,,,,,Starting Now,Prime Time,Last Chance,
vermont,radishes,Radish,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,ramps,X,,,,Starting Now,Prime Time,Last Chance,,,,,,
vermont,rapini,Rapini,Prime Time,Last Chance,,,Starting Now,Last Chance,,,,Starting Now,Prime Time,Prime Time
vermont,raspberries,Raspberry,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,rhubarb,Rhubarb,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,,
vermont,rosemary,X,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,rutabaga,Swede,,,,,,,,,,Starting Now,Last Chance,
vermont,sage,X,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,salsify,Salsify,Last Chance,,,,,,,,,Starting Now,Prime Time,Prime Time
vermont,shallots,Shallots,,,,,,,,Starting Now,Last Chance,,,
vermont,shell-beans,X,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,snap-peas,Sugar snaps,,,,,,Starting Now,Prime Time,Last Chance,,,,
vermont,snow-peas,Snow peas,,,,,,Starting Now,Prime Time,Last Chance,,,,
vermont,sorrel,X,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,spinach,Spinach,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,sprouts,X,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time
vermont,strawberries,Strawberry,,,,,,Prime Time,,,,,,
vermont,summer-squash,Zucchini,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,,
vermont,sunchokes,Jerusalem artichoke,,,,,,,Starting Now,Last Chance,,,,
vermont,sweet-potatoes,Sweet potato,,,,,,,,,Starting Now,Last Chance,,
vermont,tarragon,X,,,,Starting Now,Prime Time,Last Chance,,,,,,
vermont,thyme,X,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,tomatillos,X,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,tomatoes,Tomato,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,,
vermont,turnips,Turnip,,,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Last Chance,
vermont,watercress,X,,,,Starting Now,Prime Time,Prime Time,Last Chance,,,,,
vermont,watermelon,Watermelon,,,,,,,,Starting Now,Last Chance,,,
vermont,winter-squash,Pumpkin,,,,,,,,Starting Now,Prime Time,Last Chance,,
vermont,zucchini,Zucchini,,,,,,,Starting Now,Prime Time,Last Chance,,,
virginia,apples,Apple,Prime Time,Prime Time,Prime Time,Last Chance,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time
virginia,artichokes,Artichoke,,,,,,,,Prime Time,,,,
virginia,arugula,Rocket,,,Starting Now,Prime Time,Last Chance,,,,Starting Now,Prime Time,Last Chance,
virginia,asian-pears,Asian pears,,,,,,,,Starting Now,Prime Time,Prime Time,Last Chance,
virginia,asparagus,Asparagus,,,,Starting Now,Prime Time,Last Chance,,,,,,
virginia,basil,X,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
virginia,beets,Beetroot,,,,,Starting Now,Prime Time,Prime Time,Prime Time,Prime Time,Prime Time,Last Chance,
virginia,black-eyed-peas,X,,,,,,Starting Now,Prime Time,Last Chance,,,,
